Contig	Start	End	ID	Name	Product	females_depth	females_depth_corr	females_depth_coding	females_depth_coding_corr	females_depth_noncoding	females_depth_noncoding_corr	males_depth	males_depth_corr	males_depth_coding	males_depth_coding_corr	males_depth_noncoding	males_depth_noncoding_corr	females_snps	females_snps_coding	females_snps_noncoding	males_snps	males_snps_coding	males_snps_noncoding
908	58398	95928	FUN_015871	PRDM9		73	72	75	74	72	71	72	72	76	76	71	71	0	0	0	0	0	0
644	595565	596105	FUN_010971	ZFHX4		84	83	85	84	82	81	71	71	71	71	69	69	0	0	0	0	0	0
1011	420076	458912	FUN_017527	NOX5_5		71	70	75	74	71	70	69	69	71	71	69	69	7	5	2	0	0	0
216	71013	89162	FUN_002767	DNAJC22		63	62	64	63	63	62	64	64	65	65	64	64	0	0	0	0	0	0
44	668289	685664	FUN_000120	TOR1A_2		70	69	69	68	70	69	68	68	71	71	68	68	0	0	0	0	0	0
85	562073	563990	FUN_000639			8	7	8	7	8	7	11	11	11	11	15	15	0	0	0	0	0	0
1895	850541	850614	FUN_034213			75	74	0	0	0	0	71	71	0	0	0	0	0	0	0	0	0	0
1715	852575	936973	FUN_030849	NOP2		70	69	71	70	70	69	68	68	70	70	68	68	2	0	2	1	0	1
769	2708178	2708695	FUN_013499			75	74	75	74	78	77	80	80	80	80	81	81	0	0	0	0	0	0
300	219044	219682	FUN_003996			65	64	65	64	0	0	67	67	67	67	0	0	0	0	0	0	0	0
1149	673124	740046	FUN_020161	LATS1		71	70	72	71	71	70	72	72	76	76	71	71	0	0	0	0	0	0
373	424501	454109	FUN_005496	GALK2		64	63	62	61	64	63	63	63	65	65	63	63	0	0	0	2	0	2
269	34969	36219	FUN_003448			74	73	75	74	74	73	79	79	80	80	79	79	0	0	0	0	0	0
433	4659241	4733848	FUN_006542	ALDH4A1		64	63	69	68	64	63	64	64	64	64	64	64	3	0	3	0	0	0
521	3236431	3237099	FUN_008156			82	81	83	82	80	79	78	78	76	76	86	86	0	0	0	0	0	0
641	2443148	2443654	FUN_010935			79	78	79	78	0	0	74	74	74	74	0	0	0	0	0	0	0	0
2362	3299731	3336358	FUN_046460	ITGA9_4		67	66	36	35	73	72	68	68	37	37	73	73	0	0	0	0	0	0
1244	229040	229758	FUN_022003			80	79	80	79	81	80	80	80	74	74	82	82	0	0	0	0	0	0
945	440642	441623	FUN_016330			66	65	67	66	51	50	67	67	68	68	55	55	0	0	0	0	0	0
119	62658	117087	FUN_001172			55	54	72	71	55	54	54	54	68	68	53	53	0	0	0	0	0	0
1007	3966575	3967537	FUN_017426			78	77	78	77	79	78	74	74	72	72	74	74	0	0	0	0	0	0
425	624846	671763	FUN_006314			70	69	77	76	70	69	69	69	78	78	69	69	2	0	2	0	0	0
1199	2706040	2759370	FUN_021152	TRPM2_7		62	61	66	65	62	61	60	60	62	62	60	60	1	0	1	1	0	1
1583	187643	187711	FUN_028618			48	47	0	0	0	0	53	53	0	0	0	0	0	0	0	0	0	0
119	135492	137321	FUN_001173			8	7	9	8	3	2	8	8	8	8	10	10	0	0	0	0	0	0
2173	184031	191955	FUN_039886			46	45	77	76	41	40	44	44	84	84	37	37	1	0	1	7	0	7
186	249766	250774	FUN_002163			0	0	0	0	0	0	10	10	9	9	10	10	0	0	0	0	0	0
315	954417	954484	FUN_004261			61	60	0	0	0	0	65	65	0	0	0	0	0	0	0	0	0	0
1606	1076883	1081064	FUN_029043	BBS10		76	75	77	76	76	75	70	70	69	69	70	70	0	0	0	0	0	0
477	665541	666482	FUN_007492			91	90	90	89	94	93	79	79	78	78	83	83	0	0	0	0	0	0
103	268912	389219	FUN_001011			66	65	75	74	66	65	65	65	75	75	65	65	3	0	3	2	0	2
470	45424	48392	FUN_007231			1	0	1	0	1	0	13	13	13	13	15	15	10	10	0	0	0	0
1652	156477	156806	FUN_029464			88	87	88	87	0	0	89	89	88	88	0	0	0	0	0	0	0	0
2152	637490	657181	FUN_039597	GBP1_3		62	61	68	67	62	61	62	62	72	72	61	61	1	0	1	1	0	1
1177	903558	913295	FUN_020501			73	72	82	81	72	71	73	73	82	82	72	72	0	0	0	0	0	0
944	1719963	1720043	FUN_016259			67	66	0	0	0	0	56	56	0	0	0	0	0	0	0	0	0	0
119	311026	324645	FUN_001178	COMMD5		61	60	67	66	61	60	63	63	68	68	63	63	0	0	0	1	0	1
119	377934	377996	FUN_001181			67	66	0	0	0	0	75	75	0	0	0	0	0	0	0	0	0	0
195	90776	128383	FUN_002312			64	63	67	66	64	63	66	66	70	70	66	66	2	0	2	3	0	3
1953	5664381	5674702	FUN_035807	METTL23		72	71	74	73	72	71	72	72	74	74	71	71	0	0	0	0	0	0
85	1193030	1194786	FUN_000854			11	10	11	10	11	10	14	14	14	14	16	16	0	0	0	0	0	0
1594	777100	786827	FUN_028762			72	71	75	74	72	71	71	71	79	79	71	71	0	0	0	0	0	0
170	1523707	1526970	FUN_001889			77	76	70	69	77	76	67	67	69	69	67	67	0	0	0	0	0	0
391	575069	575662	FUN_005856			82	81	81	80	0	0	79	79	79	79	0	0	0	0	0	0	0	0
821	543068	544964	FUN_014428			73	72	76	75	71	70	74	74	76	76	73	73	0	0	0	0	0	0
386	413390	413461	FUN_005763			69	68	0	0	0	0	70	70	0	0	0	0	0	0	0	0	0	0
2226	2008770	2008841	FUN_041132			65	64	0	0	0	0	73	73	0	0	0	0	0	0	0	0	0	0
186	20533	21356	FUN_002030			1	0	1	0	0	0	11	11	11	11	4	4	0	0	0	0	0	0
119	458172	462298	FUN_001184			68	67	65	64	68	67	72	72	81	81	72	72	0	0	0	0	0	0
354	1098630	1098710	FUN_005006			70	69	0	0	0	0	69	69	0	0	0	0	0	0	0	0	0	0
898	1590280	1657916	FUN_015651	ATF3_2		71	70	80	79	71	70	70	70	71	71	70	70	1	0	1	1	0	1
133	452843	455109	FUN_046687			79	78	81	80	77	76	78	78	74	74	83	83	0	0	0	0	0	0
2047	546805	581085	FUN_037479	DENND11		69	68	75	74	69	68	67	67	73	73	67	67	0	0	0	0	0	0
2055	4735563	4740811	FUN_037752			64	63	64	63	64	63	71	71	75	75	70	70	0	0	0	0	0	0
978	383033	383785	FUN_016799			61	60	44	43	67	66	63	63	46	46	70	70	0	0	0	0	0	0
2093	2674289	2674630	FUN_038652			83	82	83	82	0	0	80	80	80	80	0	0	0	0	0	0	0	0
120	83853	90049	FUN_001187			54	53	55	54	54	53	50	50	46	46	50	50	0	0	0	0	0	0
1979	869060	869601	FUN_036518			84	83	90	89	79	78	89	89	92	92	87	87	0	0	0	0	0	0
120	101600	102340	FUN_001188			83	82	84	83	81	80	71	71	74	74	67	67	0	0	0	0	0	0
423	1487992	1506724	FUN_006302			68	67	71	70	68	67	67	67	66	66	67	67	0	0	0	0	0	0
846	1723226	1752382	FUN_014761			70	69	71	70	70	69	69	69	68	68	69	69	2	0	2	0	0	0
936	1992767	2008332	FUN_016169			67	66	70	69	67	66	67	67	76	76	67	67	2	0	2	0	0	0
470	161847	164715	FUN_007299			1	0	1	0	0	0	12	12	12	12	13	13	10	10	0	0	0	0
2030	110282	110623	FUN_037210			87	86	87	86	0	0	78	78	78	78	0	0	0	0	0	0	0	0
364	2029372	2030813	FUN_005296			67	66	67	66	67	66	67	67	67	67	68	68	0	0	0	0	0	0
1944	4773387	4773660	FUN_035630			67	66	67	66	75	74	72	72	72	72	78	78	0	0	0	0	0	0
797	1288988	1289165	FUN_014003			84	83	83	82	0	0	79	79	79	79	0	0	0	0	0	0	0	0
300	615641	658502	FUN_004012			66	65	62	61	66	65	65	65	59	59	66	66	1	0	1	2	0	2
655	695106	695185	FUN_011141			70	69	0	0	0	0	67	67	0	0	0	0	0	0	0	0	0	0
1234	882715	892672	FUN_021793			77	76	41	40	88	87	72	72	36	36	84	84	0	0	0	0	0	0
2242	2084966	2124959	FUN_041398	MBD4		67	66	78	77	66	65	67	67	79	79	66	66	1	0	1	2	0	2
166	746140	748831	FUN_001842			82	81	78	77	82	81	83	83	82	82	83	83	0	0	0	0	0	0
188	761319	812416	FUN_002207			69	68	71	70	69	68	67	67	70	70	67	67	2	0	2	1	0	1
823	1118744	1118817	FUN_014514			74	73	0	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0
120	475371	478221	FUN_001194			85	84	83	82	85	84	83	83	75	75	84	84	0	0	0	0	0	0
213	746555	756981	FUN_002696			55	54	70	69	52	51	52	52	68	68	48	48	7	0	7	1	0	1
664	4517669	4517740	FUN_011299			51	50	0	0	0	0	56	56	0	0	0	0	0	0	0	0	0	0
1749	3243204	3243277	FUN_031407			72	71	0	0	0	0	73	73	0	0	0	0	0	0	0	0	0	0
1679	21039	75694	FUN_029866	FGFR1		36	35	55	54	35	34	37	37	52	52	37	37	5	0	5	0	0	0
120	496069	564219	FUN_001198	NFU1		40	39	79	78	39	38	39	39	79	79	39	39	4	0	4	0	0	0
2360	3725673	3737956	FUN_046212			68	67	92	91	67	66	60	60	76	76	59	59	0	0	0	0	0	0
230	927702	929093	FUN_003046			68	67	59	58	76	75	68	68	51	51	81	81	0	0	0	0	0	0
805	110139	110801	FUN_014164			28	27	28	27	0	0	29	29	29	29	0	0	0	0	0	0	0	0
803	67074	82919	FUN_014118			73	72	70	69	73	72	74	74	72	72	74	74	0	0	0	0	0	0
1919	2424151	2424227	FUN_035014			63	62	0	0	0	0	77	77	0	0	0	0	0	0	0	0	0	0
1454	2151002	2154367	FUN_026368			51	50	59	58	48	47	52	52	63	63	48	48	0	0	0	0	0	0
192	550849	550921	FUN_002250			81	80	0	0	0	0	79	79	0	0	0	0	0	0	0	0	0	0
186	109105	110821	FUN_002083			2	1	2	1	1	0	10	10	9	9	12	12	0	0	0	0	0	0
549	2485504	2485577	FUN_008726			32	31	0	0	0	0	47	47	0	0	0	0	0	0	0	0	0	0
136	17027	18820	FUN_001430			77	76	77	76	0	0	80	80	80	80	0	0	0	0	0	0	0	0
1736	223922	243296	FUN_031198	TRIM56_11		49	48	68	67	48	47	71	71	100	100	70	70	0	0	0	0	0	0
978	1320963	1321036	FUN_016825			63	62	0	0	0	0	83	83	0	0	0	0	0	0	0	0	0	0
121	32290	34243	FUN_001206	GADD45A_1		80	79	81	80	80	79	79	79	79	79	78	78	0	0	0	0	0	0
2160	452881	452952	FUN_039731			50	49	0	0	0	0	59	59	0	0	0	0	0	0	0	0	0	0
318	368983	372888	FUN_004343			62	61	63	62	62	61	64	64	62	62	65	65	0	0	0	0	0	0
2359	439116	526910	FUN_046024	CXorf57		71	70	36	35	72	71	68	68	35	35	70	70	1	0	1	4	0	4
1036	1111253	1135427	FUN_018131	EDF1		70	69	71	70	70	69	70	70	79	79	70	70	0	0	0	0	0	0
632	1054107	1054180	FUN_010678			55	54	0	0	0	0	67	67	0	0	0	0	0	0	0	0	0	0
1378	707734	714560	FUN_024385			72	71	75	74	71	70	67	67	74	74	67	67	0	0	0	1	0	1
226	719335	721610	FUN_002955			61	60	63	62	61	60	56	56	58	58	56	56	0	0	0	0	0	0
286	993223	993836	FUN_003792			93	92	93	92	93	92	90	90	92	92	82	82	0	0	0	0	0	0
1102	381548	387843	FUN_019108	KIF14_1		70	69	69	68	70	69	68	68	65	65	68	68	0	0	0	0	0	0
632	2674481	2674553	FUN_010730			72	71	0	0	0	0	70	70	0	0	0	0	0	0	0	0	0	0
735	1082928	1082999	FUN_012703			87	86	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0
121	70856	74640	FUN_001208	GADD45A_2		56	55	64	63	54	53	56	56	58	58	56	56	0	0	0	0	0	0
1915	97151	99223	FUN_034864			59	58	46	45	69	68	60	60	51	51	66	66	0	0	0	0	0	0
318	819314	826197	FUN_004356	FITM2		71	70	78	77	70	69	71	71	79	79	69	69	0	0	0	0	0	0
2234	790709	793052	FUN_041274			78	77	72	71	79	78	81	81	81	81	81	81	0	0	0	0	0	0
1089	1207744	1208267	FUN_018917			69	68	65	64	72	71	73	73	71	71	73	73	0	0	0	0	0	0
709	2934634	2943533	FUN_012250			74	73	71	70	74	73	74	74	63	63	75	75	0	0	0	0	0	0
1937	2342241	2385515	FUN_035414			67	66	72	71	67	66	68	68	70	70	67	67	1	0	1	0	0	0
2225	1859588	1898553	FUN_041064	TJAP1		68	67	79	78	68	67	70	70	80	80	69	69	0	0	0	0	0	0
1322	2051565	2051940	FUN_023228			76	75	76	75	77	76	73	73	73	73	72	72	0	0	0	0	0	0
2349	536566	536787	FUN_044801			75	74	75	74	0	0	73	73	73	73	0	0	0	0	0	0	0	0
870	1987854	1988254	FUN_015164			24	23	24	23	25	24	30	30	32	32	24	24	1	1	0	0	0	0
291	1608708	1775330	FUN_003886	TTC28		65	64	36	35	68	67	65	65	37	37	68	68	16	0	16	3	0	3
1735	1055058	1083156	FUN_031181			56	55	62	61	56	55	54	54	52	52	54	54	0	0	0	2	0	2
1694	337747	404565	FUN_030408			174	172	150	148	175	173	169	170	138	139	169	170	2	1	1	4	0	4
569	3845565	3845641	FUN_009235			91	90	0	0	0	0	73	73	0	0	0	0	0	0	0	0	0	0
1450	1065563	1075154	FUN_026279			68	67	63	62	69	68	71	71	63	63	71	71	0	0	0	0	0	0
1941	2167837	2189090	FUN_035510			71	70	69	68	71	70	70	70	73	73	70	70	0	0	0	0	0	0
2265	188924	275022	FUN_041922			41	40	74	73	39	38	40	40	75	75	38	38	3	0	3	0	0	0
121	98209	156467	FUN_001209	CSRP2BP		69	68	74	73	68	67	66	66	71	71	66	66	10	0	10	3	0	3
1386	3482382	3501313	FUN_024632			69	68	77	76	69	68	70	70	81	81	69	69	0	0	0	0	0	0
535	1095311	1095384	FUN_008399			75	74	0	0	0	0	62	62	0	0	0	0	0	0	0	0	0	0
820	561709	566923	FUN_014385	MATN2_1		78	77	79	78	77	76	77	77	74	74	79	79	0	0	0	0	0	0
373	634303	634375	FUN_005499			80	79	0	0	0	0	78	78	0	0	0	0	0	0	0	0	0	0
1378	1346658	1346729	FUN_024399			78	77	0	0	0	0	98	98	0	0	0	0	0	0	0	0	0	0
738	1006941	1007976	FUN_012822			79	78	80	79	75	74	67	67	65	65	70	70	0	0	0	0	0	0
588	2583925	2584995	FUN_009562			82	81	82	81	0	0	76	76	76	76	0	0	0	0	0	0	0	0
354	2063202	2063275	FUN_005019			79	78	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0
452	2174869	2176738	FUN_006956	EMILIN2_2		75	74	75	74	75	74	76	76	75	75	78	78	0	0	0	0	0	0
713	736737	806935	FUN_012393	RSPH10B		61	60	69	68	61	60	61	61	68	68	61	61	0	0	0	0	0	0
1262	232801	233508	FUN_022279			71	70	71	70	0	0	69	69	69	69	0	0	0	0	0	0	0	0
687	2935958	2936129	FUN_011801	TDGF1		27	26	27	26	0	0	36	36	36	36	0	0	0	0	0	0	0	0
1644	1227714	1230368	FUN_029393			76	75	70	69	76	75	73	73	75	75	72	72	0	0	0	0	0	0
271	1403029	1404161	FUN_003497			78	77	73	72	83	82	82	82	78	78	86	86	0	0	0	0	0	0
2232	1698484	1698720	FUN_041177			77	76	76	75	0	0	68	68	67	67	0	0	0	0	0	0	0	0
459	825705	826461	FUN_007114			61	60	62	61	59	58	66	66	70	70	53	53	0	0	0	0	0	0
525	1338	1425	FUN_008175			71	70	0	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0
503	1365665	1369223	FUN_007704			63	62	61	60	63	62	62	62	61	61	62	62	0	0	0	0	0	0
2276	1300731	1328254	FUN_042121	MSRA2		64	63	77	76	64	63	59	59	68	68	59	59	1	0	1	2	0	2
932	669757	670578	FUN_016069	MFAP4_1		80	79	80	79	0	0	79	79	79	79	0	0	0	0	0	0	0	0
1625	262532	262852	FUN_029240			66	65	66	65	0	0	60	60	60	60	0	0	0	0	0	0	0	0
121	189529	221416	FUN_001211	EPT1		71	70	70	69	71	70	68	68	75	75	68	68	1	0	1	0	0	0
261	222290	232653	FUN_003311			77	76	72	71	77	76	72	72	79	79	72	72	0	0	0	0	0	0
319	1122764	1122840	FUN_004430			46	45	0	0	0	0	37	37	0	0	0	0	0	0	0	0	0	0
588	4282142	4282321	FUN_009630			78	77	78	77	0	0	77	77	77	77	0	0	0	0	0	0	0	0
368	545748	556326	FUN_005446	mlc-4		58	57	59	58	58	57	58	58	66	66	58	58	1	0	1	0	0	0
207	114152	115037	FUN_002640			77	76	74	73	77	76	77	77	74	74	77	77	0	0	0	0	0	0
121	348219	348753	FUN_001215			71	70	67	66	75	74	61	61	63	63	59	59	0	0	0	0	0	0
913	416638	417285	FUN_015947			70	69	69	68	75	74	79	79	80	80	72	72	0	0	0	0	0	0
85	1132172	1135485	FUN_000830			9	8	9	8	10	9	14	14	14	14	12	12	2	2	0	0	0	0
286	651646	685827	FUN_003783			61	60	73	72	60	59	59	59	73	73	58	58	2	0	2	0	0	0
1123	2075226	2077256	FUN_019561	POLR3K		76	75	76	75	76	75	72	72	77	77	71	71	0	0	0	0	0	0
1899	7630904	7631057	FUN_034406			70	69	69	68	0	0	62	62	61	61	0	0	0	0	0	0	0	0
1259	506174	506713	FUN_022218			80	79	80	79	81	80	80	80	78	78	83	83	0	0	0	0	0	0
2352	3591684	3601219	FUN_045020	SCD5_2		67	66	73	72	66	65	71	71	72	72	70	70	0	0	0	0	0	0
335	663512	663584	FUN_004838			77	76	0	0	0	0	73	73	0	0	0	0	0	0	0	0	0	0
1973	17528	19747	FUN_046862			500	496	128	127	1579	1566	473	476	118	118	1503	1514	0	0	0	0	0	0
65	298114	298175	FUN_000261			85	84	0	0	0	0	78	78	0	0	0	0	0	0	0	0	0	0
701	124597	124806	FUN_012100			82	81	82	81	0	0	76	76	76	76	0	0	0	0	0	0	0	0
857	244621	262210	FUN_014867			72	71	67	66	72	71	72	72	75	75	72	72	0	0	0	0	0	0
85	439365	446092	FUN_000596			6	5	7	6	6	5	12	12	11	11	12	12	12	12	0	0	0	0
554	426150	429329	FUN_008798			50	49	52	51	50	49	47	47	54	54	46	46	0	0	0	0	0	0
1837	478082	479721	FUN_033274			67	66	67	66	68	67	67	67	67	67	67	67	0	0	0	0	0	0
2324	594102	808108	FUN_042945	VCPIP1		69	68	71	70	69	68	68	68	68	68	68	68	10	0	10	35	0	35
192	454924	456297	FUN_002244			62	61	54	53	64	63	65	65	48	48	69	69	0	0	0	0	0	0
549	2052592	2084780	FUN_008717	Sirt2_1		72	71	78	77	71	70	69	69	79	79	69	69	0	0	0	0	0	0
308	511277	534110	FUN_004114	cdc4_1		66	65	75	74	65	64	65	65	77	77	64	64	0	0	0	0	0	0
1764	1368563	1368635	FUN_031683			82	81	0	0	0	0	72	72	0	0	0	0	0	0	0	0	0	0
752	12297	28368	FUN_013257			57	56	76	75	56	55	57	57	74	74	56	56	0	0	0	0	0	0
672	1452296	1452652	FUN_011380			46	45	46	45	0	0	48	48	48	48	0	0	0	0	0	0	0	0
2308	3669403	3729692	FUN_042544	U2AF2_2		74	73	77	76	74	73	72	72	72	72	72	72	0	0	0	0	0	0
494	654321	680653	FUN_007624			70	69	67	66	70	69	67	67	63	63	67	67	3	0	3	3	0	3
721	1237239	1239306	FUN_012584			67	66	71	70	66	65	79	79	76	76	80	80	0	0	0	0	0	0
433	1206533	1206940	FUN_006465	PNRC1_1		86	85	85	84	0	0	76	76	75	75	0	0	0	0	0	0	0	0
499	101418	101818	FUN_007637			93	92	91	90	106	105	79	79	78	78	83	83	0	0	0	0	0	0
226	996206	996566	FUN_002966			84	83	86	85	67	66	84	84	85	85	81	81	0	0	0	0	0	0
137	348388	480935	FUN_001444	EHMT1_1		68	67	70	69	68	67	66	66	68	68	66	66	9	0	9	1	0	1
85	1176808	1177957	FUN_000850			11	10	11	10	7	6	14	14	14	14	8	8	0	0	0	0	0	0
1686	2607375	2665698	FUN_029995			69	68	76	75	69	68	68	68	70	70	68	68	0	0	0	1	0	1
251	260640	260717	FUN_003183			47	46	0	0	0	0	50	50	0	0	0	0	0	0	0	0	0	0
1802	219894	225272	FUN_032623	unc-93_1		68	67	78	77	64	63	64	64	68	68	62	62	0	0	0	0	0	0
672	656638	657601	FUN_011364			75	74	74	73	75	74	79	79	79	79	80	80	0	0	0	0	0	0
1941	1944587	1985016	FUN_035506	ACOT4_1		76	75	71	70	76	75	76	76	65	65	76	76	0	0	0	0	0	0
1784	911773	913719	FUN_032174			31	30	31	30	0	0	30	30	30	30	0	0	0	0	0	0	0	0
2334	1833456	1928358	FUN_043420			57	56	44	43	58	57	58	58	44	44	58	58	33	0	33	0	0	0
85	939684	957042	FUN_000764	cas1		6	5	7	6	5	4	11	11	12	12	10	10	0	0	0	6	0	6
487	240440	376109	FUN_007577			70	69	69	68	70	69	68	68	70	70	68	68	0	0	0	1	0	1
1116	106368	114341	FUN_019396	PCSK1_2		85	84	82	81	85	84	69	69	68	68	70	70	0	0	0	0	0	0
1832	53782	53854	FUN_033133			98	97	0	0	0	0	90	90	0	0	0	0	0	0	0	0	0	0
894	19551	20857	FUN_015440			76	75	77	76	74	73	75	75	75	75	73	73	0	0	0	0	0	0
286	353779	353855	FUN_003777			60	59	0	0	0	0	63	63	0	0	0	0	0	0	0	0	0	0
515	1273364	1273834	FUN_007962			85	84	85	84	85	84	72	72	72	72	74	74	0	0	0	0	0	0
846	640761	640828	FUN_014723			87	86	0	0	0	0	87	87	0	0	0	0	0	0	0	0	0	0
603	692485	734394	FUN_009892	DAP3		73	72	38	37	76	75	69	69	35	35	71	71	2	0	2	110	1	109
1979	1808809	1809636	FUN_036545			18	17	18	17	0	0	18	18	18	18	0	0	0	0	0	0	0	0
1815	2997113	2997180	FUN_032917			85	84	0	0	0	0	84	84	0	0	0	0	0	0	0	0	0	0
1920	2156660	2184614	FUN_035171	PDIA3_1		74	73	69	68	74	73	73	73	69	69	74	74	0	0	0	0	0	0
709	1658564	1667138	FUN_012225			81	80	66	65	82	81	81	81	68	68	82	82	0	0	0	0	0	0
402	830524	940429	FUN_006049	GGA3		64	63	74	73	64	63	63	63	74	74	63	63	0	0	0	0	0	0
874	79124	122537	FUN_015174	IFIH1_3		57	56	62	61	57	56	56	56	64	64	55	55	5	0	5	0	0	0
122	363831	364315	FUN_001237			70	69	68	67	74	73	74	74	73	73	77	77	0	0	0	0	0	0
629	1489277	1629674	FUN_010571	TBC1D5		75	74	70	69	75	74	71	71	69	69	71	71	5	0	5	0	0	0
1471	200626	204779	FUN_026769			72	71	81	80	66	65	69	69	72	72	67	67	2	0	2	0	0	0
329	1730575	1739371	FUN_004616			66	65	70	69	66	65	66	66	64	64	66	66	0	0	0	0	0	0
122	364625	415958	FUN_001238	GNB4		73	72	71	70	73	72	72	72	69	69	72	72	1	0	1	0	0	0
176	901876	972077	FUN_001961	MACROD2_1		64	63	71	70	64	63	64	64	74	74	63	63	2	0	2	7	0	7
599	277291	350900	FUN_009831	RFWD2		68	67	72	71	68	67	67	67	74	74	67	67	0	0	0	0	0	0
1915	1597319	1682541	FUN_034912			69	68	74	73	69	68	68	68	74	74	68	68	0	0	0	3	0	3
1601	877418	878130	FUN_028943			49	48	56	55	6	5	53	53	60	60	6	6	0	0	0	0	0	0
131	15000	15240	FUN_001387	EMILIN2_1		44	43	44	43	0	0	41	41	41	41	0	0	0	0	0	0	0	0
1338	348549	348980	FUN_023758			45	44	44	43	0	0	48	48	48	48	0	0	0	0	0	0	0	0
780	20645	100569	FUN_013795	NAA15		72	71	69	68	72	71	71	71	71	71	71	71	1	0	1	1	0	1
1142	376317	377071	FUN_019973			0	0	0	0	2	1	15	15	15	15	18	18	0	0	0	0	0	0
442	159014	179689	FUN_006725			48	47	77	76	44	43	47	47	73	73	44	44	1	0	1	1	0	1
330	622560	686886	FUN_004641	LUC7L		69	68	75	74	69	68	66	66	72	72	66	66	0	0	0	0	0	0
122	948477	952966	FUN_001245			73	72	70	69	73	72	72	72	67	67	73	73	0	0	0	0	0	0
1747	1440418	1441048	FUN_031332			69	68	69	68	69	68	74	74	78	78	66	66	0	0	0	0	0	0
1411	1695089	1695165	FUN_025135			71	70	0	0	0	0	64	64	0	0	0	0	0	0	0	0	0	0
628	2000085	2002006	FUN_010512			60	59	80	79	44	43	64	64	83	83	49	49	0	0	0	0	0	0
1031	1511521	1527942	FUN_017970			78	77	76	75	78	77	75	75	74	74	75	75	0	0	0	0	0	0
613	151156	182665	FUN_010086			42	41	45	44	42	41	41	41	45	45	41	41	0	0	0	0	0	0
54	23189	25156	FUN_000158			79	78	75	74	84	83	82	82	75	75	91	91	0	0	0	0	0	0
449	139109	139181	FUN_006876			79	78	0	0	0	0	87	87	0	0	0	0	0	0	0	0	0	0
1097	183869	184930	FUN_019065			66	65	68	67	58	57	66	66	66	66	65	65	0	0	0	0	0	0
2280	1040287	1040669	FUN_042161			77	76	72	71	81	80	78	78	72	72	82	82	0	0	0	0	0	0
442	69237	73883	FUN_006723	SPON2		69	68	67	66	70	69	68	68	66	66	69	69	0	0	0	0	0	0
137	115445	122371	FUN_001439	CTRB1_3		59	58	67	66	58	57	58	58	64	64	57	57	0	0	0	0	0	0
760	516271	590876	FUN_013304			74	73	73	72	74	73	73	73	70	70	73	73	0	0	0	1	0	1
676	1827322	1827393	FUN_011517			83	82	0	0	0	0	64	64	0	0	0	0	0	0	0	0	0	0
516	29944	34115	FUN_007975	KCNK9_1		67	66	73	72	64	63	62	62	74	74	58	58	0	0	0	0	0	0
1324	282624	282697	FUN_023260			56	55	0	0	0	0	77	77	0	0	0	0	0	0	0	0	0	0
763	71483	71659	FUN_013416			83	82	83	82	0	0	87	87	86	86	0	0	0	0	0	0	0	0
965	376846	380485	FUN_016640			67	66	63	62	67	66	65	65	68	68	64	64	0	0	0	0	0	0
102	290871	313765	FUN_000996			72	71	76	75	72	71	69	69	66	66	69	69	0	0	0	0	0	0
317	1116129	1116201	FUN_004309			77	76	0	0	0	0	64	64	0	0	0	0	0	0	0	0	0	0
1956	1462594	1464750	FUN_035908			72	71	71	70	72	71	73	73	72	72	73	73	0	0	0	0	0	0
138	276114	330424	FUN_001480			72	71	72	71	72	71	71	71	71	71	71	71	0	0	0	0	0	0
445	3642740	3642807	FUN_006870			50	49	0	0	0	0	74	74	0	0	0	0	0	0	0	0	0	0
123	459134	480078	FUN_001257			67	66	72	71	67	66	67	67	76	76	67	67	0	0	0	0	0	0
958	553154	592236	FUN_016555			67	66	72	71	67	66	65	65	67	67	65	65	0	0	0	0	0	0
1944	2759091	2961825	FUN_035593	pbrm-1		70	69	70	69	70	69	70	70	70	70	70	70	1	0	1	84	1	83
869	29215	29288	FUN_015085			76	75	0	0	0	0	75	75	0	0	0	0	0	0	0	0	0	0
1764	1296159	1296226	FUN_031679			63	62	0	0	0	0	56	56	0	0	0	0	0	0	0	0	0	0
2198	11923	21343	FUN_040487	Ces3_4		64	63	65	64	64	63	66	66	69	69	66	66	0	0	0	1	0	1
1950	273874	281733	FUN_035656			73	72	62	61	75	74	70	70	62	62	71	71	0	0	0	0	0	0
1005	855399	855734	FUN_017213			47	46	51	50	41	40	50	50	52	52	47	47	0	0	0	0	0	0
373	914234	914315	FUN_005522			83	82	0	0	0	0	73	73	0	0	0	0	0	0	0	0	0	0
31	899	968	FUN_000044			68	67	0	0	0	0	67	67	0	0	0	0	0	0	0	0	0	0
1359	4236222	4271011	FUN_024203	RAE1		70	69	68	67	70	69	71	71	68	68	71	71	0	0	0	0	0	0
123	797446	800511	FUN_001268			49	48	61	60	46	45	51	51	66	66	47	47	0	0	0	0	0	0
1267	1609766	1656561	FUN_022365	HSPA9		73	72	72	71	73	72	72	72	72	72	72	72	0	0	0	0	0	0
1961	1748526	1767730	FUN_036064			68	67	76	75	68	67	68	68	79	79	67	67	0	0	0	1	0	1
265	582786	583636	FUN_003395	TMEM97		70	69	65	64	75	74	77	77	81	81	71	71	0	0	0	0	0	0
